a,No,학교명,도서관명_국문,도서관명_영문,성격 1,성격 2,도서관수(분관 포함),우편번호,주소,개관년도,전화,FAX,홈페이지_주소,번호,경도,위도,상태
college_lib_2.shp.csv,83,부산예술대학교,부산예술대학교 도서관,BUSAN ARTS COLLEGE LIBRARY,사립,전문대학(2년제),0,48429,"부산광역시 남구 못골번영로71번길 74,  본관 5층 도서관 (대연동, 부산예술대학)",1994,051-628-3395,051-628-2719,https://www.busanarts.ac.kr/page/main/index.php,200,129.0836987,35.14272155,정좌표
college_lib_2.shp.csv,84,부산외국어대학교,부산외국어대학교 중앙도서관,Busan University of Foreign Studies Central Library,사립,대학교,0,46234,"부산광역시 금정구 금샘로485번길 65 (남산동, 부산외국어대학교)",1982,051-509-6460,051-509-6449,https://library.bufs.ac.kr,200,129.0780109,35.267294,정좌표
college_lib_2.shp.csv,85,부산장신대학교,부산장신대학교 도서관,Busan Presbyterian Univ.,사립,대학교,0,50883,"경상남도 김해시 김해대로 1894-68, 부산장신대학교도서관 (구산동)",2001,055-320-2522,055-339-1161,http://lib.bpu.ac.kr/BPTCS,200,128.8616272,35.2563708,정좌표
college_lib_2.shp.csv,86,부천대학교,부천대학교 도서관,Bucheon University Mongdang Library,사립,전문대학(2년제),0,14632,"경기도 부천시 원미구 신흥로56번길 25, 부천대학교 몽당도서관 (심곡동, 부천대학)",1979,032-610-0112,032-657-6018,http://library.bc.ac.kr/,200,126.779607,37.49039252,정좌표
college_lib_2.shp.csv,87,삼육대학교,삼육대학교 학술정보원, Sahmyook Academic Imformation Affairs,사립,대학교,0,139742,서울 노원구 화랑로 815,1984,02-3399-3050,02-3399-3053,lib.syu.ac.kr,200,127.1054211,37.6450008,정좌표
college_lib_2.shp.csv,88,삼육보건대학교,삼육보건대학교 도서관,Sahmyook Health University  Library,사립,전문대학(3년제),0,130092,서울 동대문구 휘경2동 29-1,1936,02-3407-8581,02-3407-8584,http://library.shu.ac.kr/,200,127.0644171,37.58931227,정좌표
college_lib_2.shp.csv,89,상명대학교,상명대학교 서울캠퍼스 학술정보관,Sangmyung University Seoul Campus  Library,사립,대학교,1,3016,"서울특별시 종로구 홍지문2길 20, 상명대학교 학술정보관 (홍지동, 상명대학교)",1965,02-2287-5192,02-2287-0034,http://lib.smu.ac.kr,200,126.9546615,37.60333982,정좌표
college_lib_2.shp.csv,90,상명대학교,상명대학교 천안캠퍼스 학술정보관,Sangmyung University  Cheonan Campus Library,사립,대학교,0,31066,충남 천안시 동남구 상명대길 31. 상명대학교 천안캠퍼스 학술정보관,1985,041-550-5044,041-550-5045,http://libnt.smuc.ac.kr,200,127.1802309,36.83418922,정좌표
college_lib_2.shp.csv,91,상지대학교,상지대학교 학술정보원,Center for Library and Information Service,사립,대학교,1,220702,강원 원주시 상지대길 83 우산동 상지대학교 학술정보원 학술지원팀,1991,033-730-0361,033-730-0370,http://library.sangji.ac.kr/,200,127.9273664,37.36985717,정좌표
college_lib_2.shp.csv,92,서강대학교,서강대학교 로욜라도서관,Sogang University Loyola Library,사립,대학교,1,4107,"서울특별시 마포구 백범로 35, 서강대학교 로욜라도서관 (신수동, 서강대학교)",1960,02-705-8691,02-705-8693,http://library.sogang.ac.kr,200,126.9391434,37.55194459,정좌표
college_lib_2.shp.csv,93,서경대학교,서경대학교 학술정보관,Seokyeong University Library,사립,대학교,0,136704,서울 성북구 서경로 124(정릉동 16-1),1947,02-940-7035,02-940-7038,http://library.skuniv.ac.kr,200,127.0127841,37.61487212,정좌표
college_lib_2.shp.csv,94,서라벌대학교,서라벌대학교 학술정보원,Sorabol College Library,사립,전문대학(3년제),0,780711,경북 경주시 태종로 516. 충효동,1981,054-770-3561,054-770-3563,-,200,129.1844031,35.84039464,정좌표
college_lib_2.shp.csv,95,서영대학교,서영대학교 도서관,Library of Seoyeong University,사립,전문대학(3년제),0,500742,광주광역시 북구 운암동 서강로 1,1979,062-520-5022,062-523-4603,orion2. seoyeong.ac.kr,200,126.8691232,35.17658151,정좌표
college_lib_2.shp.csv,96,서울과학기술대학교,서울과학기술대학교 도서관,Seoul National University of Science and Technology Library,국립,대학교,1,1811,"서울특별시 노원구 공릉로 232, 서울과학기술대학교 도서관 (공릉동, 서울과학기술대학교)",1910,02-970-9031,02-970-9040,https://library.seoultech.ac.kr/,200,127.0809231,37.63380173,정좌표
college_lib_2.shp.csv,97,서울과학종합대학원대학교,서울과학종합대학원대학교 도서관,Seoul School of Integrated Sciences and Technologies,사립,전문대학원,0,3767,"서울특별시 서대문구 이화여대2길 46, 서울과학종합대학원 (대현동, 서울아카데미빌딩)",2005,070-7012-2700,070-7016-2700,www.assist.ac.kr,200,126.9485232,37.55739235,정좌표
college_lib_2.shp.csv,98,서울교육대학교,서울교육대학교 도서관,Seoul National University of Education Library,국립,교육대학,0,6639,"서울특별시 서초구 서초중앙로 96, 서울교육대학교 도서관 (서초동, 서울교육대학교)",1963,02-3475-2241,02-3475-2014,http://www.lib.snue.ac.kr/,200,127.0151788,37.48876279,정좌표
college_lib_2.shp.csv,99,서울기독대학교,서울기독대학교 학술정보관,SEOUL CHRISTIAN UNIVERSITY LIBRARY,사립,대학교,0,3422,"서울특별시 은평구 갈현로4길 26-2호 (신사동, 서울기독대학교) 학술정보관",1937,02-380-2546,02-380-2550,http://lib.scu.ac.kr,200,126.9121925,37.60075749,정좌표
college_lib_2.shp.csv,100,서울대학교,서울대학교 중앙도서관,Seoul National University Library,국립대법인,대학교,9,8826,"서울특별시 관악구 관악로 1, 중앙도서관 (신림동, 서울대학교)",1946,02-880-8001,02-885-8977,http://library.snu.ac.kr,200,126.9502884,37.45425061,정좌표
college_lib_3.shp.csv,1,서울디지털대학교,서울디지털대학교 디지털도서관,SEOULDIGITALUNIVERSITY eBook Library,사립,사이버대학(대학),1,7654,"서울특별시 강서구 공항대로 424, 디지털도서관 (화곡동, 서울디지털대학교)",2007,02-2128-3096,02-2128-3214,http://sdl.sdu.ac.kr,300,126.8539362,37.5548767,정좌표
college_lib_3.shp.csv,2,서울미디어대학원대학교,서울미디어대학원대학교 도서관,SMIT Library,사립,특수대학원,0,7590,"서울특별시 강서구 화곡로61길 99, 서울미디어대학원대학교 (등촌동)",2009,02-6393-3114,02-6393-3280,http://www.smit.ac.kr ,300,126.8469698,37.55820381,정좌표
college_lib_3.shp.csv,3,서울벤처대학원대학교,서울벤처대학원대학교 학술정보관,Seoul  Venture  University ,사립,전문대학원,0,6097,"서울특별시 강남구 봉은사로 405 (삼성동, 서울벤처정보대학원대학교)",2003,02-3470-5124,02-3470-5131,http://www.svu.ac.kr,300,127.0443685,37.51077407,정좌표
college_lib_3.shp.csv,4,서울불교대학원대학교,서울불교대학원대학교 도서관,SEOUL UNIVERSITY OF BUDDHISM LIBRARY,사립,전문대학원,1,8559,"서울특별시 금천구 독산로70길 8, 지하 도서관 (독산동, 서울불교대학원대학교)",2002,02-890-2815,02-890-2899,http://www.libportal.co.kr/sub/,300,126.902325,37.46641598,정좌표
college_lib_3.shp.csv,5,서울사이버대학교,서울사이버대학교 전자도서관,SCU e-Library,사립,사이버대학(대학),0,142700,서울 강북구 미아3동 서울사이버대학교 전자도서관,2003,02-944-5335,02-980-2222,http://library.iscu.ac.kr,300,127.0047847,37.64700626,인근좌표
college_lib_3.shp.csv,6,서울사회복지대학원대학교,서울사회복지대학원대학교 도서관,Seoul social welfare graduate university,사립,특수대학원,0,150034,서울 영등포구 영등포동4가 영신로 34길 18번지,2000,02-835-5551,02-835-5554,http://www.ssgu.ac.kr,300,126.9031462,37.51955951,정좌표
college_lib_3.shp.csv,7,서울성경신학대학원대학교,서울성경신학대학원대학교 도서관,SEOUL BIBLE GRABUATE SCHOOL OF THEOLOGY LBRARY,사립,전문대학원,0,7066,서울 동작구 신대방14가길 45-1 (신대방동_서울성경신학대학원대학교)  (신대방동),1999,02-845-7701,02-844-7711,http://lib.sb.ac.kr/,300,126.9136876,37.49031165,정좌표
college_lib_3.shp.csv,8,서울시립대학교,서울시립대학교 도서관,University of Seoul Library,공립,대학교,3,2504,"서울특별시 동대문구 서울시립대로 163, 중앙도서관 (전농동, 서울시립대학교)",1960,02-6490-6523,02-6490-6539,http://library.uos.ac.kr,300,127.0608644,37.58301804,정좌표
college_lib_3.shp.csv,9,서울신학대학교,서울신학대학교 도서관,Seoul Theological University Library,사립,대학교,1,422742,경기 부천시 소사구 호현로 489번길 52소사본동,1959,032-340-9253,032-349-9636,http://www.stuin.ac.kr/,300,126.7905205,37.47868133,정좌표
college_lib_3.shp.csv,10,서울여자간호대학교,서울여자간호대학교 도서관,Seoul Womens College of Nursing Library,사립,전문대학(4년제),1,120090,서울 서대문구 간호대로38 서울여자간호대학교,1954,02-2287-1700,02-395-8018,http://library.snjc.ac.kr,300,126.9477574,37.59756961,정좌표
college_lib_3.shp.csv,11,서울여자대학교,서울여자대학교 도서관,Seoul Women’s University Library,사립,대학교,0,1797,"서울특별시 노원구 화랑로 621,  (공릉동, 서울여자대학교)",1962,02-970-5231,02-970-5239,http://lib.swu.ac.kr,300,127.0904758,37.62932172,정좌표
college_lib_3.shp.csv,12,서울예술대학교,서울예술대학교 예술정보센터,Library & Arts Information Center,사립,전문대학(3년제),0,15263,"경기도 안산시 단원구 예술대학로 171, 예술정보센터(가동 3층) (고잔동, 서울예술대학교)",1962,031-412-7192,031-412-7199,http://lib.seoularts.ac.kr,300,126.8356763,37.33499932,정좌표
college_lib_3.shp.csv,13,서울외국어대학원대학교,서울외국어대학원대학교 도서관,SEOUL UNIVERSITY OF FOREIGN STUDIES LIBRARY,사립,전문대학원,0,6745,"서울특별시 서초구 남부순환로356길 85 (양재동, 서울외국어대학원대학교)",2003,02-2182-6000,02-2182-6090,-,300,127.038956,37.48127752,정좌표
college_lib_3.shp.csv,14,서울장신대학교,서울장신대학교 도서관,seouljangsin university library,사립,대학교,0,12749,"경기도 광주시 경안로 145 (경안동, 서울장신대학교)",1986,031-799-9031,031-761-0520,http://lib.sjs.ac.kr/SlimaDL/,300,127.2452641,37.41006413,정좌표
college_lib_3.shp.csv,15,서울한영대학교,서울한영대학교 도서관,SEOUL HANYOUNG UNIVERSITY LIBRARY,사립,대학교,0,8274,"서울특별시 구로구 경인로 290-42, 도서관(종합관 4층) (개봉동, 한영신학대학교)",1996,02-2669-2280,02-2669-2287,https://lib.hytu.ac.kr,300,126.8517298,37.49661393,정좌표
college_lib_3.shp.csv,16,서원대학교,서원대학교 도서관,Seowon University Library,사립,대학교,0,28674,"충청북도 청주시 서원구 무심서로 377-3 (모충동, 서원대학교)",1968,043-299-8071,043-299-8079,lib.seowon.ac.kr,300,127.482384,36.62529784,정좌표
college_lib_3.shp.csv,17,서일대학교,서일대학교 도서관,Seoil University Library,사립,전문대학(2년제),0,2192,"서울특별시 중랑구 용마산로90길 28 (면목동, 서일대학)",1976,02-490-7371~4,02-2209-6825,http://lib.seoil.ac.kr,300,127.0971986,37.58607474,정좌표
college_lib_3.shp.csv,18,서정대학교,서정대학교 중앙도서관,seojeong college university library,사립,전문대학(3년제),0,11429,"경기도 양주시 은현면 화합로 1049-56, 서정대학교 중앙도서관 (은현면)",2003,031-860-5023,031-860-5140,lib.seojeong.ac.kr,300,127.0378029,37.85646545,정좌표
college_lib_3.shp.csv,19,서해대학,서해대학 도서관,SOHAE COLLEGE LIBRARY,사립,전문대학(3년제),0,573717,전북 군산시 오룡동 서해대학832-1,1974,063-460-9144,063-460-9321,http://www.sohae.ac.kr,300,126.7086342,35.97886354,정좌표
college_lib_3.shp.csv,20,선린대학교,선린대학교 도서관,Sunlin University Library,사립,전문대학(3년제),1,791712,경북 포항시 북구 흥해읍 초곡길 36번길 30 인산관 4층 자료실,1985,054-260-5063,054-260-5600,http://library.sunlin.ac.kr,300,129.3329765,36.09237838,정좌표
college_lib_3.shp.csv,21,선문대학교,선문대학교 중앙도서관,Sun Moon University Central Library,사립,대학교,0,31460,"충청남도 아산시 탕정면 선문로221번길 70 (탕정면, 선문대학교)",1986,041-530-2802,041-530-2970,http://lib.sunmoon.ac.kr,300,127.0705161,36.79735677,정좌표
college_lib_3.shp.csv,22,선학유피대학원대학교,선학유피대학원대학교 도서관,Library of SunHak Universal Peace Graduate University,사립,전문대학원,1,12461,"경기도 가평군 설악면 미사리로 324-211, 도서관 (설악면, 선학유피대학원대학교)",2004,031-589-1562,031-589-1559,http://lib.sunhakup.ac.kr,300,127.5423406,37.68847019,정좌표
college_lib_3.shp.csv,23,성결대학교,성결대학교 학술정보관,Sungkyul University Library and Information Center,사립,대학교,0,14097,"경기도 안양시 만안구 성결대학로 53, 성결대학교 학술정보관",1964,031-467-8261,031-467-8292,http://library.sungkyul.ac.kr,300,126.9288293,37.38052064,정좌표
college_lib_3.shp.csv,24,성공회대학교,성공회대학교 도서관,"Main Library, SungKongHoe University",사립,대학교,0,8359,"서울특별시 구로구 연동로 320 (항동, 성공회대학교)",1986,02-2610-4171,02-2610-4350,http://library.skhu.ac.kr,300,126.8256609,37.48811923,정좌표
college_lib_3.shp.csv,25,성균관대학교,성균관대학교 학술정보관,SungKyunKwan University Library,사립,대학교,4,3063,"서울특별시 종로구 성균관로 25-2, 성균관대학교  (명륜3가, 성균관대학교)",1946,02-760-1201,02-760-1197,http://lib.skku.edu,300,126.994536,37.58827563,정좌표
college_lib_3.shp.csv,26,성산효대학원대학교,성산효대학원대학교 도서관,Sungsan Hyo University Library ,사립,전문대학원,0,405810,인천 남동구 석정로 543,1998,032-433-1996,032-421-4528,http://hyo.ac.kr,300,126.69601,37.46639454,정좌표
college_lib_3.shp.csv,27,성서침례대학원대학교,성서침례대학원대학교 초헌도서관,Bible Baptist Theological Seminary,사립,전문대학원,0,17404,"경기도 이천시 대월면 대평로 548-123, 성서침례대학원대학교  (대월면, 성서침례대학교)",2003,070-4465-8932,031-634-6086,http://www.bbts.ac.kr/,300,127.5272022,37.2094008,정좌표
college_lib_3.shp.csv,28,성신여자대학교,성신여자대학교 도서관,Sungshin Women's University Central Library,사립,대학교,0,2844,"서울특별시 성북구 보문로34다길 2, 성신여자대학교 중앙도서관 (돈암동, 성신여자대학교)",1965,02-920-7425,02-920-7424,http://lib.sungshin.ac.kr,300,127.0211814,37.59324948,정좌표
college_lib_3.shp.csv,29,성운대학교,성운대학교 학술정보센터,SungWoon Academic Information Center,사립,전문대학(3년제),0,38801,"경상북도 영천시 신녕면 대학길 105, 학술정보센터 (신녕면, 성덕대학교)",1997,054-330-8860,054-330-8853,http://lib.sdc.ac.kr,300,128.761483,36.06391052,정좌표
college_lib_3.shp.csv,30,세경대학교,세경대학교 도서관,Saekyung College Library,사립,전문대학(2년제),0,230714,강원 영월군 영월읍 하송로 197,1994,033-371-3061,033-371-3059,www.saekyung.ac.kr,300,128.4542815,37.17280052,정좌표
college_lib_3.shp.csv,31,세명대학교,세명대학교 도서관,Semyung University Minsong Library,사립,대학교,1,390711,충북 제천시 세명로 65 세명대학교 민송도서관,1991,043-649-7010,043-645-1785,http://lib.semyung.ac.kr,300,128.2002592,37.17869227,정좌표
college_lib_3.shp.csv,32,세종대학교,세종대학교 학술정보원,Sejong University Library,사립,대학교,0,5006,"서울특별시 광진구 능동로 209, 학술정보원 (군자동, 세종대학교)",1947,02-3408-3862,02-3408-3559,https://library.sejong.ac.kr,300,127.075194,37.55146347,정좌표
college_lib_3.shp.csv,33,세한대학교,세한대학교 도서관,Library of SEHAN Univ.,사립,대학교,0,31746,"충청남도 당진시 신평면 세한대길 33 (신평면, 세한대학교 당진캠퍼스)",1994,041-359-6073,041-359-6076,http://lib.sehan.ac.kr/,300,126.7809282,36.87565435,정좌표
college_lib_3.shp.csv,34,송곡대학교,송곡대학교 도서관,Songgok College Library,사립,전문대학(2년제),0,200911,강원 춘천시 남산면 송곡대학길 34번지,2003,033-260-3600,033-261-4599,http://songgokuniv.egentouch.com,300,127.6493651,37.79200333,정좌표
college_lib_3.shp.csv,35,송원대학교,송원대학교 중앙도서관,Songwon University Central Library,사립,대학교,0,61756,"광주광역시 남구 송암로 73, 중앙도서관 3층 (송하동, 송원학원)",2012,062-360-5772,062-360-5949,http://lib.songwon.ac.kr,300,126.8758738,35.10907763,정좌표
college_lib_3.shp.csv,36,송호대학교,송호대학교 도서관,Songho College Library,사립,전문대학(2년제),0,225704,강원 횡성군 횡성읍 남산로 210 송호대학교,2000,033-340-1086,033-340-1085,http://lib.songho.ac.kr,300,127.9998294,37.47321487,정좌표
college_lib_3.shp.csv,37,수성대학교,수성대학교 도서관,Suseong University Library,사립,전문대학(3년제),0,42078,"대구광역시 수성구 달구벌대로528길 15, 수성대학교 (만촌동)",1979,053-749-7401,053-749-7404,http://lib.sc.ac.kr,300,128.649585,35.85521978,정좌표
college_lib_3.shp.csv,38,수원가톨릭대학교,수원가톨릭대학교 도서관,The Library of Suwon Catholic University,사립,대학교,0,18332,"경기도 화성시 봉담읍 왕림1길 67 (봉담읍, 수원가톨릭대학교)",1984,031-290-8877,031-227-4525,http://lib.casuwon.ac.kr,300,126.9333604,37.19336718,정좌표
college_lib_3.shp.csv,39,수원과학대학교,수원과학대학교 도서관,Suwon science college library  ,사립,전문대학(3년제),0,18516,"경기도 화성시 정남면 세자로 288 (정남면, 수원과학대학)",1978,031-350-2152,031-350-2156,http://library.ssc.ac.kr,300,126.9819443,37.19407401,정좌표
college_lib_3.shp.csv,40,수원대학교,수원대학교 도서관,"The University of Suwon, Central Library",사립,대학교,0,18323,"경기도 화성시 봉담읍 와우안길 17 (봉담읍, 수원대학교)",1982,031-220-2391,031-220-2198,http://lib.suwon.ac.kr,300,126.9799932,37.211182,정좌표
college_lib_3.shp.csv,41,수원여자대학교,수원여자대학교 도서관,SUWON WOMEN’S UNIVERSITY INJE LIBRARY,사립,전문대학(2년제),2,441748,경기도 수원시 권선구 온정로 72 수원여자대학교,1969,031-290-8139,031-290-8124,http://lib.swwu.ac.kr,300,126.9637694,37.25104498,정좌표
college_lib_3.shp.csv,42,숙명여자대학교,숙명여자대학교 도서관,Sookmyung Womens University Main Library,사립,대학교,2,4310,"서울특별시 용산구 청파로47길 100, (청파동2가, 숙명여자대학교)",1948,02-710-9001,02-704-6913,http://lib.soomyung.ac.kr,300,126.9657682,37.54597494,정좌표
college_lib_3.shp.csv,43,순복음대학원대학교,순복음대학원대학교 도서관,SUNBOKEUM THEOLOGICAL SEMINARY LIBRARY,사립,전문대학원,0,8808,"서울특별시 관악구 과천대로 927, 순복음대학원대학교 (남현동, 대한하나님의성회)",2004,02-581-0388,02-583-0387,http://www.sts.ac.kr,300,126.9818475,37.47341428,정좌표
college_lib_3.shp.csv,44,순복음총회신학교,순복음총회신학교 도서관,Korea Christian College Library,사립,각종학교(대학),0,390851,충북 제천시 덕산면 도전로 320,2010,043-645-5571,043-642-4530,http://www.kcc.ac.kr,300,128.1667854,36.90409207,정좌표
college_lib_3.shp.csv,45,순천대학교,순천대학교 도서관,SUNCHON NATIONAL UNIVERSITY,국립,대학교,0,57922,"전라남도 순천시 중앙로 255, 도서관  (석현동, 순천대학교)",1979,061-750-5014,061-750-5015,http://library.sunchon.ac.kr/,300,127.4836855,34.96757963,정좌표
college_lib_3.shp.csv,46,순천제일대학교,순천제일대학교 도서관,suncheon jeil college library,사립,전문대학(2년제),1,57997,"전라남도 순천시 제일대학길 17 (덕월동, 순천제일대학)",1979,061-740-1222,061-743-5106,http://lib.suncheon.ac.kr,300,127.4866321,34.93471782,정좌표
college_lib_3.shp.csv,47,순천향대학교,순천향대학교 중앙도서관,Soonchunhyang Univ. Central Library,사립,대학교,3,31538,충청남도 아산시 신창면 순천향로 22,1978,041-530-1403,041-530-1495,https://library.sch.ac.kr,300,126.9289359,36.76835047,정좌표
college_lib_3.shp.csv,48,숭실대학교,숭실대학교 도서관,Soongsil University Library,사립,대학교,0,6978,서울 동작구 상도로 369 숭실대학교 중앙도서관  (상도동),1954,02-820-0737,02-817-1978,https://oasis.ssu.ac.kr,300,126.9551373,37.49653223,정좌표
college_lib_3.shp.csv,49,숭실사이버대학교,숭실사이버대학교 전자도서관,Korea Soongsil Cyber University Digital Library,사립,사이버대학(대학),0,6978,"서울특별시 동작구 상도로 369, 숭실대학교 미래관 B101호 숭실사이버대학교 (상도동, 숭실대학교)",2008,02-828-5475,02-828-5509,http://www.kcu.ac,300,126.9551373,37.49653223,정좌표
college_lib_3.shp.csv,50,숭의여자대학교,숭의여자대학교 학술정보센터,Soongeui Women`s Library Center,사립,전문대학(2년제),1,4628,"서울특별시 중구 소파로2길 10, 학술정보센터 (예장동, 숭의여자대학교)",1972,02-3708-9072,02-3708-9075,lib.sewc.ac.kr,300,126.987229,37.55677019,정좌표
college_lib_3.shp.csv,51,신경대학교,신경대학교 도서관,Shingyeong University Library,사립,대학교,0,18274,"경기도 화성시 남양읍 남양중앙로 400-5 (남양읍, 신경대학교)",2005,031-369-9152,031-369-9116,http://library.sgu.ac.kr,300,126.8404947,37.2027332,정좌표
college_lib_3.shp.csv,52,신구대학교,신구대학교 도서관,SHINGU COLLEGE LIBRARY,사립,전문대학(2년제),0,13174,"경기도 성남시 중원구 광명로 377, (금광동, 신구대학)",1974,031-740-1253,031-740-1259,library.shingu.ac.kr,300,127.1682695,37.45021306,정좌표
college_lib_3.shp.csv,53,신라대학교,신라대학교 도서관,Silla University Library,사립,대학교,0,46958,"부산광역시 사상구 백양대로700번길 140 (괘법동, 신라대학교)",1966,051-999-5420,051-999-5179,http://library.silla.ac.kr,300,129.0002554,35.16938155,정좌표
college_lib_3.shp.csv,54,신성대학교,신성대학교 도서관,Shinsung university library,사립,전문대학(3년제),0,31801,"충청남도 당진시 정미면 대학로 1 (정미면, 신성대학교)",1995,041-350-1102,041-350-1105,http://library.shinsung.ac.kr,300,126.5953031,36.85194622,정좌표
college_lib_3.shp.csv,55,신안산대학교,신안산대학교 도서관,Shin Ansan University Library,사립,전문대학(2년제),1,15435,"경기도 안산시 단원구 신안산대학로 135 (초지동, 신안산대학교)",1995,031-490-6037,031-490-8986,http://lib@sau.ac.kr,300,126.8096361,37.3106088,정좌표
college_lib_3.shp.csv,56,신한대학교,신한대학교 중앙도서관,ShinHan University Central Library,사립,대학교,0,11644,경기도 의정부시 호암로 95,1972,031-870-3123,031-870-3129,http://lib.shinhan.ac.kr,300,127.0454152,37.70900478,정좌표
college_lib_3.shp.csv,57,실천신학대학원대학교,실천신학대학원대학교 도서관,GRADUATE SCHOOL OF PRACTICAL THEOLOGY LIBRARY,사립,전문대학원,0,467841,경기 이천시 신둔면 인후리 9번지 실천신학대학원대학교 도서관,2005,031-638-8657,031-638-8659,http://lib.gspt.ac.kr,300,127.3814101,37.31470596,정좌표
college_lib_3.shp.csv,58,아세아연합신학대학교,아세아연합신학대학교 도서관,Asia United Theological University,사립,대학교,0,12508,"경기도 양평군 옥천면 경강로 1276, 도서관 (옥천면, 아세아연합신학대학교)",1974,031-770-7746,031-772-1245,http://lib.acts.ac.kr,300,127.4289279,37.51121683,정좌표
college_lib_3.shp.csv,59,아주대학교,아주대학교 도서관,Ajou University Central Library,사립,대학교,1,16499,"경기도 수원시 영통구 월드컵로 206, 아주대학교 중앙도서관 (원천동, 아주대학교)",1973,031-219-2121,031-219-2128,http://library.ajou.ac.kr,300,127.04766,37.2821012,정좌표
college_lib_3.shp.csv,60,아주대학교,아주대학교 의학문헌정보센터,Ajou University School of Medicine Medical Information & Media Center,사립,대학교,0,16499,"경기도 수원시 영통구 월드컵로 164, 아주대학교 의과대학 의학문헌정보센터 (원천동, 아주대학병원)",1994,031-219-5320,031-219-5318,http://medlib.ajou.ac.kr,300,127.04752,37.27944714,정좌표
college_lib_3.shp.csv,61,아주자동차대학,아주자동차대학 도서관,Ajou Motor College Library,사립,전문대학(2년제),1,33415,"충청남도 보령시 주포면 대학길 106 (주포면, 아주자동차대학)",1995,041-939-3026,041-939-3490,http://www.motor.ac.kr,300,126.5795708,36.40350852,정좌표
college_lib_3.shp.csv,62,안동과학대학교,안동과학대학교 도서관,Andong Science College Library,사립,전문대학(3년제),0,36616,"경상북도 안동시 서후면 서선길 189, 안동과학대학교 도서관 ",1967,054-851-3524,054-852-9907,http://lib.asc.ac.kr,300,128.6530135,36.59006695,정좌표
college_lib_3.shp.csv,63,안동대학교,안동대학교 도서관,Andong National University Library,국립,대학교,0,36729,"경상북도 안동시 경동로 1375 (송천동, 안동대학교)",1958,054-820-7212,054-820-7219,http://lib.andong.ac.kr,300,128.7963541,36.54551968,정좌표
college_lib_3.shp.csv,64,안산대학교,안산대학교 도서관,Ansan University Library,사립,전문대학(3년제),0,15328,"경기도 안산시 상록구 안산대학로 155, 도서관 (일동)",1978,031-400-7071,031-400-7075,https://lib.ansan.ac.kr/,300,126.8735807,37.30945133,정좌표
college_lib_3.shp.csv,65,안양대학교,안양대학교 도서관,Anyang University ILL WOO Central Library ,사립,대학교,1,430714,경기 안양시 만안구 삼덕로 37번길 22 안양대학교 일우중앙도서관,1981,031-467-0755,031-467-0797,lib.anyang.ac.kr,300,126.9205876,37.39184802,정좌표
college_lib_3.shp.csv,66,에스라성경대학원대학교,에스라성경대학원대학교 도서관,EZRA BIBLE INSTITUTE FOR GRADUATE STUDIES LIBRARY,사립,전문대학원,1,10273,"경기도 고양시 덕양구 대양로285번길 33-7 (고양동, 에스라성경대학원대학교)",2003,031-962-9196,031-963-1674,ezra.ac.kr,300,126.8945191,37.70322603,정좌표
college_lib_3.shp.csv,67,여주대학교,여주대학교 여암학술정보관,Yeoam Library,사립,전문대학(2년제),0,12652,"경기도 여주시 세종로 338, 여주대학교 여암학술정보관 (교동, 여주대학)",1993,031-880-5463,031-880-5462,http://library.yit.ac.kr,300,127.6324829,37.26996858,정좌표
college_lib_3.shp.csv,68,연성대학교,연성대학교 연곡도서관,YEONSUNG UNIVERSITY YEONGOK LIBRARY,사립,전문대학(3년제),0,430749,경기 안양시 만안구 양화로37번길 34 연성대학교,1977,031-441-1057,031-441-1927,http://library.yeonsung.ac.kr,300,126.9073882,37.39680891,정좌표
college_lib_3.shp.csv,69,연세대학교,연세대학교 의학도서관,Yonsei University Medical Library,사립,대학교,0,3722,"서울특별시 서대문구 연세로 50-1 (신촌동, 연세의료원)",1908,02-2228-2913,02-2227-8313,https://ymlib.yonsei.ac.kr,300,126.9417213,37.56301291,정좌표
college_lib_3.shp.csv,70,연세대학교,연세대학교 학술정보원,Yonsei University Library,사립,대학교,3,3722,서울특별시 서대문구 연세로 50 연세대학교 학술정보원,1915,02-2123-6100,02-2123-8687,http://library.yonsei.ac.kr,300,126.9396296,37.57083235,정좌표
college_lib_3.shp.csv,71,연세대학교(미래),연세대학교(미래) 미래캠퍼스 학술정보원,Yonsei University MIRAE Campus Office of Information Technology and Service,사립,대학교,0,26493,"강원도 원주시 흥업면 연세대길 1 (흥업면, 연세대학교)",1981,033-760-2502,033-760-2500,http://wlib.yonsei.ac.kr/,300,127.9029731,37.27541309,정좌표
college_lib_3.shp.csv,72,연세대학교(미래),연세대학교(미래) 원주캠퍼스 의학도서관,Yonsei University Wonju College of Medicine Medical Library,사립,대학교,0,26426,"강원도 원주시 일산로 20, 의학도서관 (일산동, 연세대학교 원주의과대학기독병원)",1979,033-741-0781,033-732-9414,http://ywmlib.yonsei.ac.kr,300,127.9467253,37.34912031,정좌표
college_lib_3.shp.csv,73,연암공과대학교,연암공과대학교 도서관,Yonam Institute of Technology Library,사립,전문대학(3년제),0,660750,경남 진주시 진주대로 629번길 35,1984,055-751-2123,055-751-2124,http://ycc4.yc.ac.kr,300,128.1025924,35.16450071,정좌표
